ID,A1,A2,A3,B1,B2,B3,C1,C2,C3
PaeAG1_05461,5,2,3,4,4,4,2,4,5
PaeAG1_05462,10,6,4,12,10,10,5,11,15
PaeAG1_05463,545,241,378,820,704,587,544,802,1210
PaeAG1_05464,507,220,284,846,701,581,457,701,1232
PaeAG1_05465,392,185,226,631,535,483,337,556,943
PaeAG1_05466,479,268,280,380,373,318,314,497,582
PaeAG1_05467,377,195,169,268,249,233,222,352,404
PaeAG1_05468,552,284,285,484,410,438,389,589,704
PaeAG1_05469,32,17,14,21,18,18,17,28,32
PaeAG1_05470,296,91,195,415,365,329,265,414,750
PaeAG1_05471,232,122,45,119,116,92,119,227,237
PaeAG1_05472,53,28,13,34,34,26,31,64,73
PaeAG1_05473,61,30,19,49,46,36,46,84,99
PaeAG1_05474,68,31,18,56,51,45,55,101,130
PaeAG1_05475,17,9,3,7,7,5,6,11,14
PaeAG1_05476,12,5,3,8,8,6,6,11,17
PaeAG1_05477,11,5,6,7,7,6,5,8,10
PaeAG1_05478,33,16,19,18,17,25,14,22,20
PaeAG1_05479,7,3,5,6,4,7,4,5,5
PaeAG1_05480,4,2,1,2,2,2,1,2,2
PaeAG1_05481,80,47,32,46,37,41,21,44,44
PaeAG1_05482,14,7,5,5,5,5,3,5,5
PaeAG1_05483,4,2,1,2,2,2,1,2,2
PaeAG1_05484,3,2,1,3,2,2,1,2,2
PaeAG1_05485,0,0,0,0,0,0,0,0,0
PaeAG1_05486,6,3,3,3,3,4,2,4,4
PaeAG1_05487,17,9,10,5,5,7,3,4,5
PaeAG1_05488,131,65,52,41,27,45,18,22,33
PaeAG1_05489,3,1,2,1,1,2,1,1,1
PaeAG1_05490,4,2,2,2,2,2,1,2,2
PaeAG1_05491,7,4,3,3,3,3,1,2,3
PaeAG1_05492,12,6,6,8,6,6,3,4,5
PaeAG1_05493,36,16,11,17,16,16,6,13,18
PaeAG1_05494,36,19,11,14,15,15,8,14,13
PaeAG1_05495,94,44,35,46,41,47,17,47,49
PaeAG1_05496,132,60,52,65,54,70,22,45,62
PaeAG1_05497,0,0,0,0,0,0,0,0,0
PaeAG1_05498,32,16,16,18,14,18,9,15,19
PaeAG1_05499,38,20,20,27,21,21,13,20,25
PaeAG1_05500,17,8,14,14,12,19,10,17,20
PaeAG1_05501,7,3,5,3,3,6,4,5,5
PaeAG1_05502,94,55,63,77,58,84,43,79,91
PaeAG1_05503,37,23,23,27,20,30,14,25,31
PaeAG1_05504,5,3,1,1,1,1,1,1,1
PaeAG1_05505,0,0,0,0,0,0,0,0,0
PaeAG1_05506,21,10,8,10,9,10,5,9,12
PaeAG1_05507,50,20,21,12,8,16,5,8,14
PaeAG1_05508,128,75,63,61,42,61,33,54,70
PaeAG1_05509,15,7,9,10,8,12,7,11,12
PaeAG1_05510,15,7,9,12,9,14,7,11,14
PaeAG1_05511,20,7,15,12,9,17,9,12,14
PaeAG1_05512,11,4,9,7,6,8,5,7,8
PaeAG1_05513,10,5,7,5,5,6,3,5,6
PaeAG1_05514,83,34,54,18,16,31,14,25,25
PaeAG1_05515,8,4,6,5,4,5,3,5,6
PaeAG1_05516,18,14,22,7,9,10,17,10,10
PaeAG1_05517,23,19,27,8,12,13,20,14,11
PaeAG1_05518,22,19,24,8,13,12,18,16,11
PaeAG1_05519,11,5,4,33,17,20,12,22,24
PaeAG1_05520,30,18,9,10,11,12,5,15,15
PaeAG1_05521,12,7,5,2,2,4,2,3,3
PaeAG1_05522,15,9,10,5,7,11,4,8,5
PaeAG1_05523,75,39,35,20,21,39,13,26,26
PaeAG1_05524,4,2,2,1,1,2,0,1,1
PaeAG1_05525,4,3,2,2,2,2,1,1,1
PaeAG1_05526,6,3,2,1,1,2,1,2,2
PaeAG1_05527,1,0,0,0,0,1,0,0,0
PaeAG1_05528,208,129,101,34,40,30,17,34,33
PaeAG1_05529,76,40,28,7,9,9,5,8,10
PaeAG1_05530,101,52,36,10,8,9,5,9,11
PaeAG1_05531,14,8,5,2,2,2,2,3,2
PaeAG1_05532,18,9,6,2,2,2,1,1,2
PaeAG1_05533,103,54,33,14,12,10,8,13,12
PaeAG1_05534,16,8,6,2,2,2,1,1,2
PaeAG1_05535,7,4,2,2,2,2,1,2,2
PaeAG1_05536,168,98,68,99,78,89,30,71,72
PaeAG1_05537,127,76,49,51,43,52,30,60,47
PaeAG1_05538,15,9,4,3,3,5,3,6,4
PaeAG1_05539,7,4,4,2,2,3,1,3,2
PaeAG1_05540,2,1,1,1,1,1,1,1,1
PaeAG1_05541,201,88,124,25,30,95,27,41,23
PaeAG1_05542,5,3,1,1,1,1,1,2,1
PaeAG1_05543,12,9,3,6,6,6,4,9,8
PaeAG1_05544,10,6,3,3,3,4,3,4,3
PaeAG1_05545,245,135,145,69,58,156,53,107,65
PaeAG1_05546,185,97,116,39,32,84,28,52,32
PaeAG1_05547,4,2,1,2,2,2,1,2,2
PaeAG1_05548,1,1,1,1,1,1,1,1,1
PaeAG1_05549,7,4,2,4,3,4,2,4,3
PaeAG1_05550,9,6,3,6,6,6,3,6,6
PaeAG1_05551,5,3,1,12,12,8,4,10,10
PaeAG1_05552,3,2,2,1,1,2,1,1,1
PaeAG1_05553,10,5,5,10,8,9,4,9,10
PaeAG1_05554,8,4,3,5,5,5,3,6,6
PaeAG1_05555,45,22,11,37,32,32,12,28,44
PaeAG1_05556,107,53,29,36,31,31,17,32,23
PaeAG1_05557,17,14,7,15,15,13,9,17,15
PaeAG1_05558,2,1,1,1,1,1,1,1,1
PaeAG1_05559,1,1,0,1,1,1,0,1,1
PaeAG1_05560,10,5,6,19,14,19,8,19,17
PaeAG1_05561,2,1,1,1,1,1,0,1,1
PaeAG1_05562,1,1,0,1,0,1,0,1,1
PaeAG1_05563,8,4,2,4,3,4,2,4,5
PaeAG1_05564,1,1,0,0,0,1,0,1,1
PaeAG1_05565,1,0,0,0,0,0,0,0,0
PaeAG1_05566,144,75,29,19,17,18,12,25,22
PaeAG1_05567,4,2,2,1,1,2,1,2,1
PaeAG1_05568,1,0,0,1,1,1,0,1,1
PaeAG1_05569,1,0,0,1,1,1,0,1,1
PaeAG1_05570,3,1,1,2,1,2,1,2,2
PaeAG1_05571,4,2,1,2,3,3,1,3,3
PaeAG1_05572,2,1,1,2,1,2,1,2,2
PaeAG1_05573,2,1,1,1,1,1,1,1,1
PaeAG1_05574,20,12,6,5,6,9,5,9,7
PaeAG1_05575,1,0,0,0,0,1,0,0,0
PaeAG1_05576,1,1,0,2,2,1,1,2,3
PaeAG1_05577,1,0,0,0,0,1,0,0,0
PaeAG1_05578,3,2,1,1,1,1,1,1,1
PaeAG1_05579,4,2,1,1,1,2,1,1,1
PaeAG1_05580,3,2,2,1,1,2,1,2,2
PaeAG1_05581,10,5,5,3,3,2,1,2,3
PaeAG1_05582,13,7,3,2,2,5,2,4,2
PaeAG1_05583,4,3,1,3,3,2,1,3,3
PaeAG1_05584,9,4,3,4,3,3,1,3,4
PaeAG1_05585,29,14,13,19,18,19,9,18,21
PaeAG1_05586,62,25,23,17,13,22,10,18,22
PaeAG1_05587,130,62,63,308,295,273,104,192,234
PaeAG1_05588,17,7,7,21,23,20,8,17,19
PaeAG1_05589,2,1,1,1,1,1,1,2,1
PaeAG1_05590,4,2,2,5,4,4,2,4,6
PaeAG1_05591,51,46,29,215,145,125,114,177,216
PaeAG1_05592,1,1,0,1,1,1,1,1,2
PaeAG1_05593,0,0,0,0,0,1,0,0,0
PaeAG1_05594,75,34,30,71,61,71,16,30,41
PaeAG1_05595,8,4,3,4,3,4,2,3,4
PaeAG1_05596,3,2,1,0,0,0,0,0,0
PaeAG1_05597,5,2,2,3,3,3,1,2,3
PaeAG1_05598,0,0,0,0,0,0,0,0,0
PaeAG1_05599,13,8,4,4,4,4,3,5,5
PaeAG1_05600,2,1,0,0,1,0,0,0,0
PaeAG1_05601,21,12,8,8,7,9,3,6,8
PaeAG1_05602,6,3,3,3,3,4,2,3,3
PaeAG1_05603,0,0,0,0,0,0,0,0,0
PaeAG1_05604,1,1,1,0,0,0,0,0,1
PaeAG1_05605,1,1,1,2,2,3,2,3,3
PaeAG1_05606,1,1,1,3,2,5,2,5,3
PaeAG1_05607,1,0,0,0,0,0,0,0,0
PaeAG1_05608,1,0,0,0,0,0,0,0,0
PaeAG1_05609,2,1,1,1,1,1,1,1,1
PaeAG1_05610,1,0,0,0,0,0,0,0,0
PaeAG1_05611,4,2,2,2,2,2,2,3,4
PaeAG1_05612,5,3,2,2,2,2,1,3,2
PaeAG1_05613,5,3,2,2,2,5,2,4,2
PaeAG1_05614,17,9,5,4,4,3,1,3,3
PaeAG1_05615,4,2,2,1,1,2,1,2,2
PaeAG1_05616,1,1,0,2,2,2,1,2,2
PaeAG1_05617,0,0,0,0,0,0,0,0,0
PaeAG1_05618,2,1,1,3,2,2,2,3,3
PaeAG1_05619,4,2,1,1,1,1,1,2,1
PaeAG1_05620,7,5,3,6,7,6,5,10,9
PaeAG1_05621,57,22,32,67,59,80,28,51,62
PaeAG1_05622,7,4,4,5,4,8,3,7,5
PaeAG1_05623,9,5,3,4,4,6,2,4,4
PaeAG1_05624,6,3,2,5,4,5,1,3,3
PaeAG1_05625,6,3,6,2,3,6,2,4,3
PaeAG1_05626,4,2,2,1,1,1,1,1,1
PaeAG1_05627,3,2,1,1,1,2,1,2,1
PaeAG1_05628,4,3,2,2,2,3,1,2,2
PaeAG1_05629,7,3,2,2,2,2,1,2,2
PaeAG1_05630,6,3,2,2,2,2,1,2,2
PaeAG1_05631,0,0,0,0,0,0,0,0,0
PaeAG1_05632,0,0,0,0,0,0,0,0,0
PaeAG1_05633,0,0,0,0,0,0,0,0,0
PaeAG1_05634,0,0,0,0,0,0,0,0,0
PaeAG1_05635,1,1,0,1,1,1,0,1,1
PaeAG1_05636,0,0,0,0,0,0,0,0,0
PaeAG1_05637,2,1,1,0,0,1,0,1,1
PaeAG1_05638,48,28,14,7,8,8,6,11,9
PaeAG1_05639,9,5,3,1,2,2,1,2,2
PaeAG1_05640,9,5,2,6,5,6,3,5,7
PaeAG1_05641,13,8,5,1,1,1,0,1,1
PaeAG1_05642,10,6,2,0,0,0,0,0,0
PaeAG1_05643,8,5,4,1,1,2,0,1,1
PaeAG1_05644,305,103,148,241,205,300,50,107,119
PaeAG1_05645,31,19,8,16,12,15,7,15,14
PaeAG1_05646,28,18,6,12,11,14,9,14,15
PaeAG1_05647,4,2,1,1,1,1,1,1,1
PaeAG1_05648,7,4,4,1,1,3,1,3,2
PaeAG1_05649,5,3,3,1,2,3,1,2,2
PaeAG1_05650,10,6,3,2,3,3,1,3,3
PaeAG1_05651,9,5,3,2,2,2,1,2,2
PaeAG1_05652,85,48,64,22,21,58,25,33,17
PaeAG1_05653,99,56,64,24,24,62,25,35,20
PaeAG1_05654,86,37,44,26,17,59,20,37,20
PaeAG1_05655,6,3,1,1,1,1,1,1,1
PaeAG1_05656,16,8,7,3,3,5,2,3,3
PaeAG1_05657,71,33,35,55,41,54,31,59,64
PaeAG1_05658,4,2,3,3,2,2,1,2,2
PaeAG1_05659,15,6,10,12,10,13,7,12,13
PaeAG1_05660,12,5,7,7,5,11,4,5,6
PaeAG1_05661,0,0,0,0,0,0,0,0,0
PaeAG1_05662,9,4,6,3,2,5,2,3,2
PaeAG1_05663,8,5,4,4,4,4,2,4,4
PaeAG1_05664,11,6,4,7,6,7,3,6,6
PaeAG1_05665,17,9,8,12,12,13,7,11,11
PaeAG1_05666,8,5,4,5,5,5,4,6,5
PaeAG1_05667,9,5,7,5,4,8,3,6,6
PaeAG1_05668,3,1,1,3,2,2,1,2,3
PaeAG1_05669,2,1,1,2,2,2,1,4,4
PaeAG1_05670,1,1,0,1,1,1,1,2,1
PaeAG1_05671,4,2,1,4,3,4,2,5,5
PaeAG1_05672,1,0,0,1,1,1,1,1,1
PaeAG1_05673,6,3,2,5,4,6,4,8,7
PaeAG1_05674,0,0,0,0,0,0,0,0,0
PaeAG1_05675,17,7,7,9,9,13,9,20,17
PaeAG1_05676,9,4,3,6,5,6,5,10,9
PaeAG1_05677,2,1,1,1,1,2,1,2,2
PaeAG1_05678,2,1,1,1,1,2,1,2,2
PaeAG1_05679,4,2,3,3,2,3,3,4,4
PaeAG1_05680,0,0,0,0,0,0,0,0,0
PaeAG1_05681,3,2,2,2,1,2,1,2,2
PaeAG1_05682,3,2,2,5,4,5,3,6,7
PaeAG1_05683,432,243,225,544,381,430,283,654,706
PaeAG1_05684,81,46,48,72,60,65,43,81,86
PaeAG1_05685,189,101,77,121,115,125,62,125,154
PaeAG1_05686,117,73,53,118,123,98,51,105,110
PaeAG1_05687,179,108,84,148,169,123,75,131,150
PaeAG1_05688,50,32,21,44,46,37,23,39,48
PaeAG1_05689,1,1,1,1,0,1,0,1,1
PaeAG1_05690,1,1,1,1,1,1,1,2,2
PaeAG1_05691,3,2,1,3,2,2,2,3,4
PaeAG1_05692,6,4,3,5,5,4,3,4,5
PaeAG1_05693,7,4,3,9,8,7,5,7,10
PaeAG1_05694,6,3,3,8,6,6,4,6,9
PaeAG1_05695,4,2,1,3,3,3,3,5,5
PaeAG1_05696,5,2,2,5,3,4,3,5,6
PaeAG1_05697,1,1,1,2,1,1,1,2,2
PaeAG1_05698,14,9,8,25,21,19,13,25,21
PaeAG1_05699,1,0,1,1,0,1,0,0,1
PaeAG1_05700,1,1,1,1,0,1,0,1,1
PaeAG1_05701,0,0,0,0,0,0,0,0,0
PaeAG1_05702,7,3,5,11,7,11,8,12,12
PaeAG1_05703,2,1,1,1,1,2,1,2,1
PaeAG1_05704,3,1,1,1,1,2,1,2,1
PaeAG1_05705,1,1,0,0,0,0,0,0,1
PaeAG1_05706,18,12,9,6,5,8,5,9,8
PaeAG1_05707,4,2,2,1,1,1,1,2,2
PaeAG1_05708,1,0,0,1,1,1,0,0,1
PaeAG1_05709,1,0,0,1,1,1,0,1,1
PaeAG1_05710,2,1,1,1,1,1,1,1,1
PaeAG1_05711,24,13,13,1,1,2,2,2,2
PaeAG1_05712,29,18,6,5,4,7,4,9,5
PaeAG1_05713,21,12,3,3,2,5,3,6,3
PaeAG1_05714,2,1,1,2,1,2,1,2,2
PaeAG1_05715,21,11,13,16,16,21,11,19,23
PaeAG1_05716,1,0,0,0,0,0,0,0,0
PaeAG1_05717,30,15,10,14,12,14,8,11,13
PaeAG1_05718,115,57,46,77,82,91,34,76,88
PaeAG1_05719,5,2,3,2,2,3,1,2,2
PaeAG1_05720,2,1,1,1,0,1,0,0,1
PaeAG1_05721,0,0,0,0,0,0,0,0,0
PaeAG1_05722,3,3,3,2,2,4,2,4,2
PaeAG1_05723,6,5,6,3,4,7,3,6,4
PaeAG1_05724,3,0,0,0,0,0,0,0,0
PaeAG1_05725,0,0,0,0,0,0,0,0,0
PaeAG1_05726,4,2,1,1,1,1,1,1,1
PaeAG1_05727,18,10,11,5,5,8,4,7,5
PaeAG1_05728,48,24,13,12,10,17,7,13,11
PaeAG1_05729,18,10,6,4,3,7,3,6,5
PaeAG1_05730,10,6,4,3,3,4,2,4,3
PaeAG1_05731,9,5,5,3,3,4,3,4,3
PaeAG1_05732,0,0,0,0,0,0,0,0,0
PaeAG1_05733,12,8,4,4,5,6,2,6,5
PaeAG1_05734,3,2,1,1,1,1,1,1,1
PaeAG1_05735,5,3,2,2,2,3,1,3,3
PaeAG1_05736,7,3,3,8,8,7,2,5,7
PaeAG1_05737,5,2,3,4,4,4,2,3,5
PaeAG1_05738,5,3,3,3,2,3,1,2,3
PaeAG1_05739,16,7,9,5,3,7,2,3,4
PaeAG1_05740,498,202,344,266,182,311,113,164,175
PaeAG1_05741,131,53,78,50,41,70,20,30,38
PaeAG1_05742,343,138,212,252,218,290,90,164,199
PaeAG1_05743,3,2,2,3,2,3,1,2,3
PaeAG1_05744,3,2,2,3,3,4,2,3,3
PaeAG1_05745,30,15,10,60,47,46,24,51,52
PaeAG1_05746,43,21,22,50,39,59,34,43,46
PaeAG1_05747,56,31,20,56,44,60,39,70,78
PaeAG1_05748,6,3,3,7,6,7,5,8,10
PaeAG1_05749,235,124,87,81,70,110,54,92,111
PaeAG1_05750,1596,561,355,155,96,266,60,96,142
PaeAG1_05751,218,94,146,32,39,51,18,27,31
PaeAG1_05752,32,19,14,6,7,9,5,8,7
PaeAG1_05753,10,6,3,6,5,5,3,5,6
PaeAG1_05754,88,41,62,52,47,77,26,44,46
PaeAG1_05755,3,2,2,4,3,4,2,3,4
PaeAG1_05756,6,3,2,4,4,4,3,6,6
PaeAG1_05757,11,7,6,13,14,12,7,16,15
PaeAG1_05758,53,27,31,34,27,42,15,25,29
PaeAG1_05759,7,4,5,3,3,4,2,3,3
PaeAG1_05760,2,1,1,2,2,2,1,2,2
PaeAG1_05761,0,0,0,0,0,0,0,0,0
PaeAG1_05762,1,1,0,1,1,1,0,1,1
PaeAG1_05763,1,0,0,1,1,1,0,1,1
PaeAG1_05764,0,0,0,0,0,0,0,0,0
PaeAG1_05765,0,0,0,0,0,0,0,0,0
PaeAG1_05766,5,2,2,3,2,3,1,2,3
PaeAG1_05767,4,2,3,2,2,3,1,3,2
PaeAG1_05768,5,3,2,4,4,5,3,6,6
PaeAG1_05769,46,27,18,14,15,14,5,11,12
PaeAG1_05770,7,4,3,2,1,2,1,2,2
PaeAG1_05771,2,1,1,1,1,1,1,2,2
PaeAG1_05772,9,5,3,6,5,5,3,6,7
PaeAG1_05773,7,4,3,3,3,4,2,4,5
PaeAG1_05774,22,12,6,4,4,7,4,6,5
PaeAG1_05775,4,2,1,1,1,1,1,1,1
PaeAG1_05776,0,0,0,0,0,0,0,0,0
PaeAG1_05777,9,4,3,3,4,5,2,3,4
PaeAG1_05778,30,13,17,17,15,43,12,23,15
PaeAG1_05779,1,1,0,0,0,1,0,0,1
PaeAG1_05780,88,47,78,28,31,46,20,27,32
PaeAG1_05781,6,4,4,4,3,4,3,5,6
PaeAG1_05782,26,13,10,13,15,14,7,14,16
PaeAG1_05783,47,28,23,20,24,23,10,17,23
PaeAG1_05784,4,2,2,1,1,1,0,1,1
PaeAG1_05785,15,9,5,3,3,6,4,8,5
PaeAG1_05786,3,2,1,1,1,2,1,2,1
PaeAG1_05787,2,1,1,1,1,2,1,1,1
PaeAG1_05788,7,4,3,3,2,3,2,4,4
PaeAG1_05789,1,1,1,3,2,2,2,3,3
PaeAG1_05790,2,1,1,1,1,2,1,2,2
PaeAG1_05791,14,9,6,8,8,9,4,7,8
PaeAG1_05792,51,31,20,30,27,28,15,26,28
PaeAG1_05793,5,3,2,5,5,4,2,4,5
PaeAG1_05794,674,241,407,1211,804,1266,348,537,509
PaeAG1_05795,633,205,497,1205,809,1208,377,451,427
PaeAG1_05796,80,38,18,4,4,8,5,8,5
PaeAG1_05797,376,153,264,163,138,267,118,204,157
PaeAG1_05798,16,7,3,2,1,2,1,2,2
PaeAG1_05799,22,8,4,2,2,3,1,3,2
PaeAG1_05800,76,34,16,5,4,7,5,10,7
PaeAG1_05801,39,21,16,7,7,12,6,10,8
PaeAG1_05802,20,11,14,3,3,6,3,5,3
PaeAG1_05803,29,18,23,6,7,11,4,6,5
PaeAG1_05804,73,54,57,29,35,45,16,30,27
PaeAG1_05805,49,31,32,14,15,25,12,21,14
PaeAG1_05806,19,11,7,7,7,8,4,6,6
PaeAG1_05807,22,14,6,6,6,6,3,6,6
PaeAG1_05808,82,52,34,42,42,45,27,50,45
PaeAG1_05809,9,5,4,2,2,3,2,3,2
PaeAG1_05810,77,34,52,8,9,18,8,13,10
PaeAG1_05811,13,7,3,3,2,2,1,3,3
PaeAG1_05812,249,131,60,60,49,62,32,60,59
PaeAG1_05813,43,21,13,6,6,7,3,6,7
PaeAG1_05814,26,14,6,3,4,3,2,4,4
PaeAG1_05815,68,36,25,10,12,15,6,12,13
PaeAG1_05816,12,6,3,7,8,9,4,8,9
PaeAG1_05817,20,9,4,12,12,12,8,15,13
PaeAG1_05818,56,26,14,75,55,77,37,73,76
PaeAG1_05819,6,3,1,10,8,10,4,10,11
PaeAG1_05820,3,2,1,4,3,3,1,3,4
PaeAG1_05821,102,55,65,39,45,59,25,43,39
PaeAG1_05822,18,9,12,6,6,11,4,6,5
PaeAG1_05823,45,26,15,33,30,30,13,35,37
PaeAG1_05824,12,6,7,8,8,8,5,9,8
PaeAG1_05825,7,5,3,3,3,4,3,6,4
PaeAG1_05826,3,1,1,2,2,2,1,2,2
PaeAG1_05827,1,1,1,1,1,1,1,1,1
PaeAG1_05828,1,1,0,0,0,0,0,1,1
PaeAG1_05829,3,1,1,2,1,2,1,1,1
PaeAG1_05830,0,0,0,0,0,0,0,0,0
PaeAG1_05831,6,3,1,1,1,3,1,2,1
PaeAG1_05832,7,3,2,3,3,4,1,3,3
PaeAG1_05833,3,1,1,1,1,1,0,1,1
PaeAG1_05834,1,0,0,0,0,1,0,1,0
PaeAG1_05835,105,62,51,56,47,55,33,58,66
PaeAG1_05836,6,3,2,2,2,2,2,2,3
PaeAG1_05837,1,1,0,0,0,0,0,0,0
PaeAG1_05838,4,2,1,2,1,2,1,2,2
PaeAG1_05839,11,6,3,4,5,6,2,5,4
PaeAG1_05840,6,3,3,1,1,4,1,3,2
PaeAG1_05841,1,1,0,0,0,0,0,0,0
PaeAG1_05842,2,1,1,0,0,0,0,1,0
PaeAG1_05843,2,1,0,0,0,1,0,1,1
PaeAG1_05844,2,1,0,3,3,3,1,4,4
PaeAG1_05845,5,3,2,3,3,4,2,4,4
PaeAG1_05846,0,0,0,0,0,0,0,0,0
PaeAG1_05847,8,5,2,3,2,3,4,5,3
PaeAG1_05848,1,1,0,1,1,1,0,1,1
PaeAG1_05849,49,32,18,32,31,28,15,34,39
PaeAG1_05850,2,1,1,1,1,1,0,1,2
PaeAG1_05851,9,4,3,6,6,5,2,5,6
PaeAG1_05852,37,18,12,10,11,9,5,8,10
PaeAG1_05853,11,6,3,3,3,3,3,3,3
PaeAG1_05854,2,1,1,1,1,1,0,1,1
PaeAG1_05855,1,1,0,0,0,0,0,0,1
PaeAG1_05856,4,2,1,2,1,2,1,1,2
PaeAG1_05857,1,1,0,0,0,0,0,0,0
PaeAG1_05858,1,1,1,1,1,1,1,1,1
PaeAG1_05859,1,0,0,0,0,0,0,0,0
PaeAG1_05860,1,1,1,1,1,1,1,1,1
PaeAG1_05861,5,2,2,2,3,3,2,3,3
PaeAG1_05862,0,0,0,0,0,0,0,0,0
PaeAG1_05863,0,0,0,0,0,0,0,0,0
PaeAG1_05864,2,1,0,1,1,1,0,1,1
PaeAG1_05865,30,15,6,12,10,12,4,11,12
PaeAG1_05866,6,3,2,2,2,3,1,3,3
PaeAG1_05867,2,1,0,1,1,1,0,1,1
PaeAG1_05868,5,3,1,3,3,3,1,3,3
PaeAG1_05869,11,6,3,5,5,5,3,5,5
PaeAG1_05870,11,6,2,5,5,4,3,6,5
PaeAG1_05871,11,7,4,13,14,12,8,15,14
PaeAG1_05872,0,0,0,0,0,0,0,0,0
PaeAG1_05873,0,0,0,0,0,0,0,0,0
PaeAG1_05874,2,1,1,1,0,1,0,1,1
PaeAG1_05875,13,9,2,8,8,10,3,11,14
PaeAG1_05876,0,0,0,0,0,0,0,0,0
PaeAG1_05877,1,0,0,0,0,1,0,1,1
PaeAG1_05878,0,0,0,0,0,0,0,0,0
PaeAG1_05879,0,0,0,0,0,0,0,0,0
PaeAG1_05880,20,11,5,7,9,12,6,9,9
PaeAG1_05881,6,3,1,4,3,4,1,4,5
PaeAG1_05882,0,0,0,0,0,0,0,0,0
PaeAG1_05883,0,0,0,0,0,0,0,0,0
PaeAG1_05884,0,0,0,0,0,0,0,0,0
PaeAG1_05885,0,0,0,0,0,0,0,0,0
PaeAG1_05886,2,1,1,0,0,1,0,0,0
PaeAG1_05887,3,2,2,2,1,2,1,2,2
PaeAG1_05888,1,1,0,1,1,1,0,1,1
PaeAG1_05889,2,1,1,1,1,1,1,1,1
PaeAG1_05890,1,0,0,1,1,1,0,1,1
PaeAG1_05891,1,1,0,1,1,1,0,1,1
PaeAG1_05892,0,0,0,0,0,0,0,0,0
PaeAG1_05893,4,2,2,2,2,2,1,2,3
PaeAG1_05894,9,5,3,4,3,3,2,3,5
PaeAG1_05895,2,1,0,1,1,1,0,1,1
PaeAG1_05896,1,0,0,0,0,0,0,0,0
PaeAG1_05897,1,0,0,0,0,0,0,0,0
PaeAG1_05898,2,1,1,1,1,1,0,1,1
PaeAG1_05899,3,2,1,1,1,1,1,1,1
PaeAG1_05900,3,2,1,2,2,3,1,2,2
PaeAG1_05901,10,6,3,4,4,5,2,5,6
PaeAG1_05902,22,13,8,11,12,14,6,12,12
PaeAG1_05903,21,12,10,11,10,14,5,9,9
PaeAG1_05904,65,30,29,32,24,30,8,14,23
PaeAG1_05905,1,1,0,1,1,1,0,1,1
PaeAG1_05906,5,3,2,1,1,3,1,2,2
PaeAG1_05907,60,32,19,5,5,11,4,7,5
PaeAG1_05908,110,55,25,11,10,15,9,16,9
PaeAG1_05909,44,20,8,8,7,12,4,8,7
PaeAG1_05910,1,0,0,0,0,0,0,0,0
PaeAG1_05911,2,1,1,1,1,1,0,1,1
PaeAG1_05912,8,4,5,3,3,4,2,3,3
PaeAG1_05913,46,25,14,9,9,19,9,20,14
PaeAG1_05914,8,4,3,2,2,4,2,3,3
PaeAG1_05915,7,4,1,2,1,3,1,3,2
PaeAG1_05916,3,2,1,1,1,2,1,2,1
PaeAG1_05917,4,2,2,4,4,4,2,3,4
PaeAG1_05918,3,2,1,1,1,2,0,1,1
PaeAG1_05919,0,0,0,0,0,0,0,0,1
PaeAG1_05920,1,0,0,0,0,0,0,0,0
PaeAG1_05921,0,0,0,0,0,0,0,1,0
PaeAG1_05922,0,0,0,0,0,0,0,0,0
PaeAG1_05923,0,0,0,0,0,0,0,0,0
PaeAG1_05924,3,2,1,1,1,1,1,1,1
PaeAG1_05925,1,1,0,0,0,0,0,0,0
PaeAG1_05926,2,1,1,1,1,1,0,1,1
PaeAG1_05927,2,1,1,0,0,0,0,1,1
PaeAG1_05928,3,1,1,1,0,1,0,1,1
PaeAG1_05929,1,1,0,1,1,1,0,1,1
PaeAG1_05930,3,1,2,2,3,3,1,2,3
PaeAG1_05931,6,3,3,7,6,7,3,7,8
PaeAG1_05932,1,1,0,1,1,1,0,1,1
PaeAG1_05933,4,2,2,1,1,2,1,2,1
PaeAG1_05934,7,5,2,4,3,4,2,4,4
PaeAG1_05935,19,11,7,12,12,12,5,10,10
PaeAG1_05936,2,1,0,1,1,1,1,1,1
PaeAG1_05937,25,12,14,90,55,51,23,39,48
PaeAG1_05938,5,2,2,13,11,15,5,7,11
PaeAG1_05939,4,2,2,3,3,4,1,2,3
PaeAG1_05940,5,2,2,3,3,4,2,3,3
PaeAG1_05941,23,11,17,48,31,35,17,22,23
PaeAG1_05942,0,0,0,0,0,0,0,0,0
PaeAG1_05943,0,1,0,1,1,0,0,1,1
PaeAG1_05944,0,0,0,0,0,0,0,0,0
PaeAG1_05945,0,0,0,0,0,0,0,0,0
PaeAG1_05946,10,5,4,7,6,5,5,6,7
PaeAG1_05947,25,18,9,13,12,12,5,10,14
PaeAG1_05948,3,2,2,1,1,1,0,1,1
PaeAG1_05949,6,3,2,1,1,0,0,0,1
PaeAG1_05950,31,18,11,3,4,3,1,2,4
PaeAG1_05951,3,2,1,0,0,1,0,1,0
PaeAG1_05952,4,2,2,2,1,3,1,2,2
PaeAG1_05953,1,0,0,0,0,0,0,0,0
PaeAG1_05954,1,0,0,0,0,0,0,0,0
PaeAG1_05955,0,0,0,0,0,0,0,0,0
PaeAG1_05956,1,1,0,1,1,1,0,1,1
PaeAG1_05957,0,0,0,0,0,0,0,0,0
PaeAG1_05958,0,0,0,0,0,0,0,0,0
